StatusSNS,url,local_timestamp
"{'Time': '2024-08-30T03:38:50', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.446, 'Yesterday': 2.054, 'Today': 0.331, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 8, 'Factor': 0.94, 'Voltage': 233, 'Current': 0.107}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:38:51
"{'Time': '2024-08-30T03:39:05', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.446, 'Yesterday': 2.054, 'Today': 0.331, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 9, 'Factor': 0.93, 'Voltage': 232, 'Current': 0.108}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:39:06
"{'Time': '2024-08-30T03:39:20', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.446, 'Yesterday': 2.054, 'Today': 0.331, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 9, 'Factor': 0.93, 'Voltage': 232, 'Current': 0.107}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:39:22
"{'Time': '2024-08-30T03:39:35', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.446, 'Yesterday': 2.054, 'Today': 0.331, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 8, 'Factor': 0.95, 'Voltage': 231, 'Current': 0.107}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:39:37
"{'Time': '2024-08-30T03:45:07', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.448, 'Yesterday': 2.054, 'Today': 0.333, 'Power': 23, 'ApparentPower': 24, 'ReactivePower': 9, 'Factor': 0.93, 'Voltage': 225, 'Current': 0.107}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:45:08
"{'Time': '2024-08-30T03:45:22', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.449, 'Yesterday': 2.054, 'Today': 0.333, 'Power': 23, 'ApparentPower': 24, 'ReactivePower': 8, 'Factor': 0.95, 'Voltage': 226, 'Current': 0.106}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:45:23
"{'Time': '2024-08-30T03:45:37', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.449, 'Yesterday': 2.054, 'Today': 0.333, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 10, 'Factor': 0.92, 'Voltage': 225, 'Current': 0.109}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:45:38
"{'Time': '2024-08-30T03:45:52', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.449, 'Yesterday': 2.054, 'Today': 0.333, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 10, 'Factor': 0.92, 'Voltage': 227, 'Current': 0.109}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:45:53
"{'Time': '2024-08-30T03:46:07', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.449, 'Yesterday': 2.054, 'Today': 0.334, 'Power': 23, 'ApparentPower': 24, 'ReactivePower': 8, 'Factor': 0.95, 'Voltage': 224, 'Current': 0.107}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:46:08
"{'Time': '2024-08-30T03:46:22', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.449, 'Yesterday': 2.054, 'Today': 0.334, 'Power': 23, 'ApparentPower': 24, 'ReactivePower': 8, 'Factor': 0.95, 'Voltage': 223, 'Current': 0.107}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:46:23
"{'Time': '2024-08-30T03:46:37', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.449, 'Yesterday': 2.054, 'Today': 0.334, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 9, 'Factor': 0.94, 'Voltage': 229, 'Current': 0.108}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:46:38
"{'Time': '2024-08-30T03:46:52', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.449, 'Yesterday': 2.054, 'Today': 0.334, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 9, 'Factor': 0.93, 'Voltage': 230, 'Current': 0.109}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:46:53
"{'Time': '2024-08-30T03:47:07', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.449, 'Yesterday': 2.054, 'Today': 0.334, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 8, 'Factor': 0.94, 'Voltage': 231, 'Current': 0.108}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:47:08
"{'Time': '2024-08-30T03:47:22', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.449, 'Yesterday': 2.054, 'Today': 0.334, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 9, 'Factor': 0.93, 'Voltage': 230, 'Current': 0.108}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:47:24
"{'Time': '2024-08-30T03:47:38', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.449, 'Yesterday': 2.054, 'Today': 0.334, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 9, 'Factor': 0.93, 'Voltage': 230, 'Current': 0.108}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:47:39
"{'Time': '2024-08-30T03:47:53', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.45, 'Yesterday': 2.054, 'Today': 0.334, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 8, 'Factor': 0.94, 'Voltage': 231, 'Current': 0.107}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:47:54
"{'Time': '2024-08-30T03:48:08', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.45, 'Yesterday': 2.054, 'Today': 0.334, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 8, 'Factor': 0.94, 'Voltage': 232, 'Current': 0.107}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:48:09
"{'Time': '2024-08-30T03:48:23', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.45, 'Yesterday': 2.054, 'Today': 0.334, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 8, 'Factor': 0.94, 'Voltage': 232, 'Current': 0.107}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:48:24
"{'Time': '2024-08-30T03:48:38', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.45, 'Yesterday': 2.054, 'Today': 0.335, 'Power': 24, 'ApparentPower': 25, 'ReactivePower': 9, 'Factor': 0.94, 'Voltage': 231, 'Current': 0.109}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:48:39
"{'Time': '2024-08-30T03:48:53', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.45, 'Yesterday': 2.054, 'Today': 0.335, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 9, 'Factor': 0.94, 'Voltage': 231, 'Current': 0.108}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:48:54
"{'Time': '2024-08-30T03:49:08', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.45, 'Yesterday': 2.054, 'Today': 0.335, 'Power': 24, 'ApparentPower': 25, 'ReactivePower': 8, 'Factor': 0.95, 'Voltage': 233, 'Current': 0.107}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:49:09
"{'Time': '2024-08-30T03:49:23', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.45, 'Yesterday': 2.054, 'Today': 0.335, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 9, 'Factor': 0.93, 'Voltage': 231, 'Current': 0.109}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:49:24
"{'Time': '2024-08-30T03:49:38', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.45, 'Yesterday': 2.054, 'Today': 0.335, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 10, 'Factor': 0.92, 'Voltage': 231, 'Current': 0.11}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:49:39
"{'Time': '2024-08-30T03:49:53', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.45, 'Yesterday': 2.054, 'Today': 0.335, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 10, 'Factor': 0.92, 'Voltage': 231, 'Current': 0.109}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:49:54
"{'Time': '2024-08-30T03:50:08', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.45, 'Yesterday': 2.054, 'Today': 0.335, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 9, 'Factor': 0.93, 'Voltage': 232, 'Current': 0.108}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:50:10
"{'Time': '2024-08-30T03:50:23', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.45, 'Yesterday': 2.054, 'Today': 0.335, 'Power': 23, 'ApparentPower': 24, 'ReactivePower': 8, 'Factor': 0.95, 'Voltage': 230, 'Current': 0.106}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:50:25
"{'Time': '2024-08-30T03:50:39', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.451, 'Yesterday': 2.054, 'Today': 0.335, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 8, 'Factor': 0.94, 'Voltage': 232, 'Current': 0.106}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:50:40
"{'Time': '2024-08-30T03:50:54', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.451, 'Yesterday': 2.054, 'Today': 0.335, 'Period': 0, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 8, 'Factor': 0.95, 'Voltage': 231, 'Current': 0.106}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:50:55
"{'Time': '2024-08-30T03:51:09', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.451, 'Yesterday': 2.054, 'Today': 0.336, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 9, 'Factor': 0.93, 'Voltage': 231, 'Current': 0.109}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:51:10
"{'Time': '2024-08-30T03:51:24', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.451, 'Yesterday': 2.054, 'Today': 0.336, 'Period': 0, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 10, 'Factor': 0.93, 'Voltage': 231, 'Current': 0.109}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:51:25
"{'Time': '2024-08-30T03:51:39', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.451, 'Yesterday': 2.054, 'Today': 0.336, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 9, 'Factor': 0.93, 'Voltage': 232, 'Current': 0.109}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:51:40
"{'Time': '2024-08-30T03:51:54', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.451, 'Yesterday': 2.054, 'Today': 0.336, 'Period': 0, 'Power': 24, 'ApparentPower': 25, 'ReactivePower': 8, 'Factor': 0.94, 'Voltage': 232, 'Current': 0.107}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:51:55
"{'Time': '2024-08-30T03:52:09', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.451, 'Yesterday': 2.054, 'Today': 0.336, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 8, 'Factor': 0.95, 'Voltage': 231, 'Current': 0.107}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:52:10
"{'Time': '2024-08-30T03:52:24', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.451, 'Yesterday': 2.054, 'Today': 0.336, 'Period': 0, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 10, 'Factor': 0.93, 'Voltage': 231, 'Current': 0.109}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:52:25
"{'Time': '2024-08-30T03:52:39', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.451, 'Yesterday': 2.054, 'Today': 0.336, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 9, 'Factor': 0.93, 'Voltage': 232, 'Current': 0.108}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:52:40
"{'Time': '2024-08-30T03:52:54', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.451, 'Yesterday': 2.054, 'Today': 0.336, 'Period': 0, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 10, 'Factor': 0.92, 'Voltage': 232, 'Current': 0.109}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:52:56
"{'Time': '2024-08-30T03:53:09', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.452, 'Yesterday': 2.054, 'Today': 0.336, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 9, 'Factor': 0.94, 'Voltage': 231, 'Current': 0.107}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:53:11
"{'Time': '2024-08-30T03:53:26', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.452, 'Yesterday': 2.054, 'Today': 0.336, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 10, 'Factor': 0.93, 'Voltage': 231, 'Current': 0.109}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:53:27
"{'Time': '2024-08-30T03:53:41', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.452, 'Yesterday': 2.054, 'Today': 0.337, 'Power': 23, 'ApparentPower': 24, 'ReactivePower': 8, 'Factor': 0.94, 'Voltage': 230, 'Current': 0.106}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:53:42
"{'Time': '2024-08-30T03:53:56', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.453, 'Yesterday': 2.054, 'Today': 0.338, 'Power': 366, 'ApparentPower': 411, 'ReactivePower': 188, 'Factor': 0.89, 'Voltage': 229, 'Current': 1.797}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:53:57
"{'Time': '2024-08-30T03:54:11', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.454, 'Yesterday': 2.054, 'Today': 0.339, 'Power': 358, 'ApparentPower': 405, 'ReactivePower': 188, 'Factor': 0.89, 'Voltage': 228, 'Current': 1.775}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:54:12
"{'Time': '2024-08-30T03:54:26', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.456, 'Yesterday': 2.054, 'Today': 0.341, 'Power': 362, 'ApparentPower': 412, 'ReactivePower': 196, 'Factor': 0.88, 'Voltage': 231, 'Current': 1.786}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:54:27
"{'Time': '2024-08-30T03:54:41', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.457, 'Yesterday': 2.054, 'Today': 0.342, 'Power': 367, 'ApparentPower': 413, 'ReactivePower': 190, 'Factor': 0.89, 'Voltage': 229, 'Current': 1.806}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:54:42
"{'Time': '2024-08-30T03:54:56', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.459, 'Yesterday': 2.054, 'Today': 0.344, 'Power': 368, 'ApparentPower': 416, 'ReactivePower': 195, 'Factor': 0.88, 'Voltage': 229, 'Current': 1.818}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:54:57
"{'Time': '2024-08-30T03:55:11', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.46, 'Yesterday': 2.054, 'Today': 0.345, 'Power': 367, 'ApparentPower': 415, 'ReactivePower': 193, 'Factor': 0.88, 'Voltage': 228, 'Current': 1.816}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:55:12
"{'Time': '2024-08-30T03:55:26', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.462, 'Yesterday': 2.054, 'Today': 0.347, 'Power': 368, 'ApparentPower': 416, 'ReactivePower': 193, 'Factor': 0.89, 'Voltage': 229, 'Current': 1.813}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:55:27
"{'Time': '2024-08-30T03:55:41', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.464, 'Yesterday': 2.054, 'Today': 0.348, 'Power': 367, 'ApparentPower': 415, 'ReactivePower': 193, 'Factor': 0.89, 'Voltage': 229, 'Current': 1.811}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:55:43
"{'Time': '2024-08-30T03:55:56', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.465, 'Yesterday': 2.054, 'Today': 0.35, 'Power': 368, 'ApparentPower': 415, 'ReactivePower': 192, 'Factor': 0.89, 'Voltage': 229, 'Current': 1.811}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:55:58
"{'Time': '2024-08-30T03:56:12', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.467, 'Yesterday': 2.054, 'Today': 0.351, 'Power': 367, 'ApparentPower': 414, 'ReactivePower': 192, 'Factor': 0.89, 'Voltage': 229, 'Current': 1.808}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:56:13
"{'Time': '2024-08-30T03:56:27', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.468, 'Yesterday': 2.054, 'Today': 0.353, 'Power': 366, 'ApparentPower': 414, 'ReactivePower': 192, 'Factor': 0.89, 'Voltage': 230, 'Current': 1.802}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:56:28
"{'Time': '2024-08-30T03:56:42', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.47, 'Yesterday': 2.054, 'Today': 0.354, 'Power': 367, 'ApparentPower': 417, 'ReactivePower': 197, 'Factor': 0.88, 'Voltage': 230, 'Current': 1.812}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:56:43
"{'Time': '2024-08-30T03:56:57', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.471, 'Yesterday': 2.054, 'Today': 0.356, 'Power': 366, 'ApparentPower': 416, 'ReactivePower': 197, 'Factor': 0.88, 'Voltage': 230, 'Current': 1.808}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:56:58
"{'Time': '2024-08-30T03:57:12', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.473, 'Yesterday': 2.054, 'Today': 0.358, 'Power': 365, 'ApparentPower': 414, 'ReactivePower': 196, 'Factor': 0.88, 'Voltage': 230, 'Current': 1.806}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:57:13
"{'Time': '2024-08-30T03:57:27', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.474, 'Yesterday': 2.054, 'Today': 0.359, 'Power': 366, 'ApparentPower': 415, 'ReactivePower': 196, 'Factor': 0.88, 'Voltage': 230, 'Current': 1.805}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:57:28
"{'Time': '2024-08-30T03:57:42', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.476, 'Yesterday': 2.054, 'Today': 0.361, 'Power': 365, 'ApparentPower': 412, 'ReactivePower': 190, 'Factor': 0.89, 'Voltage': 229, 'Current': 1.797}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:57:43
"{'Time': '2024-08-30T03:57:57', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.477, 'Yesterday': 2.054, 'Today': 0.362, 'Power': 364, 'ApparentPower': 412, 'ReactivePower': 191, 'Factor': 0.89, 'Voltage': 229, 'Current': 1.799}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:57:58
"{'Time': '2024-08-30T03:58:12', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.479, 'Yesterday': 2.054, 'Today': 0.364, 'Power': 363, 'ApparentPower': 410, 'ReactivePower': 190, 'Factor': 0.89, 'Voltage': 228, 'Current': 1.795}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:58:13
"{'Time': '2024-08-30T03:58:27', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.48, 'Yesterday': 2.054, 'Today': 0.365, 'Power': 363, 'ApparentPower': 408, 'ReactivePower': 188, 'Factor': 0.89, 'Voltage': 228, 'Current': 1.792}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:58:28
"{'Time': '2024-08-30T03:58:42', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.481, 'Yesterday': 2.054, 'Today': 0.366, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 9, 'Factor': 0.94, 'Voltage': 230, 'Current': 0.108}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:58:44
"{'Time': '2024-08-30T03:58:58', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.481, 'Yesterday': 2.054, 'Today': 0.366, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 9, 'Factor': 0.94, 'Voltage': 229, 'Current': 0.108}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:58:59
"{'Time': '2024-08-30T03:59:13', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.482, 'Yesterday': 2.054, 'Today': 0.366, 'Power': 23, 'ApparentPower': 24, 'ReactivePower': 8, 'Factor': 0.94, 'Voltage': 228, 'Current': 0.107}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:59:14
"{'Time': '2024-08-30T03:59:28', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.482, 'Yesterday': 2.054, 'Today': 0.366, 'Power': 23, 'ApparentPower': 24, 'ReactivePower': 8, 'Factor': 0.94, 'Voltage': 228, 'Current': 0.107}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:59:29
"{'Time': '2024-08-30T03:59:43', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.482, 'Yesterday': 2.054, 'Today': 0.366, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 8, 'Factor': 0.95, 'Voltage': 230, 'Current': 0.107}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:59:44
"{'Time': '2024-08-30T03:59:58', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.482, 'Yesterday': 2.054, 'Today': 0.367, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 8, 'Factor': 0.95, 'Voltage': 230, 'Current': 0.107}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 12:59:59
"{'Time': '2024-08-30T04:00:13', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.482, 'Yesterday': 2.054, 'Today': 0.367, 'Power': 24, 'ApparentPower': 25, 'ReactivePower': 7, 'Factor': 0.95, 'Voltage': 231, 'Current': 0.107}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 13:00:14
"{'Time': '2024-08-30T04:00:28', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.482, 'Yesterday': 2.054, 'Today': 0.367, 'Power': 23, 'ApparentPower': 24, 'ReactivePower': 8, 'Factor': 0.94, 'Voltage': 230, 'Current': 0.107}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 13:00:29
"{'Time': '2024-08-30T04:00:43', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.482, 'Yesterday': 2.054, 'Today': 0.367, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 8, 'Factor': 0.94, 'Voltage': 227, 'Current': 0.108}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 13:00:44
"{'Time': '2024-08-30T04:00:58', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.482, 'Yesterday': 2.054, 'Today': 0.367, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 9, 'Factor': 0.93, 'Voltage': 228, 'Current': 0.108}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 13:00:59
"{'Time': '2024-08-30T04:01:13', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.482, 'Yesterday': 2.054, 'Today': 0.367, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 9, 'Factor': 0.94, 'Voltage': 229, 'Current': 0.108}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 13:01:14
"{'Time': '2024-08-30T04:01:28', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.482, 'Yesterday': 2.054, 'Today': 0.367, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 8, 'Factor': 0.94, 'Voltage': 229, 'Current': 0.108}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 13:01:30
"{'Time': '2024-08-30T04:01:44', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.482, 'Yesterday': 2.054, 'Today': 0.367, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 8, 'Factor': 0.94, 'Voltage': 229, 'Current': 0.108}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 13:01:45
"{'Time': '2024-08-30T04:01:59', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.483, 'Yesterday': 2.054, 'Today': 0.367, 'Power': 23, 'ApparentPower': 24, 'ReactivePower': 8, 'Factor': 0.94, 'Voltage': 228, 'Current': 0.107}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 13:02:00
"{'Time': '2024-08-30T04:02:14', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.483, 'Yesterday': 2.054, 'Today': 0.367, 'Period': 0, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 9, 'Factor': 0.93, 'Voltage': 228, 'Current': 0.108}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 13:02:15
"{'Time': '2024-08-30T04:02:29', 'ENERGY': {'TotalStartTime': '2024-04-21T06:49:23', 'Total': 259.483, 'Yesterday': 2.054, 'Today': 0.368, 'Power': 23, 'ApparentPower': 25, 'ReactivePower': 9, 'Factor': 0.94, 'Voltage': 229, 'Current': 0.108}}",http://192.168.2.159/cm?cmnd=Status+10,2024-08-30 13:02:30
